Ambient_Temp_C,Total_Load_kW,Current_Temp_C,Future_Temp_30Min_C
34.3,101.4,73.9,94.3
39.0,88.0,76.2,92.5
23.7,115.9,73.3,96.4
34.3,72.8,61.0,76.2
26.3,19.4,35.3,39.8
25.7,75.7,55.2,71.2
20.3,85.5,51.6,69.3
23.3,34.2,37.2,43.0
27.7,53.4,47.4,59.4
22.9,75.8,50.1,65.6
44.6,51.2,63.5,75.0
27.7,51.2,46.2,54.3
23.3,24.6,31.8,37.6
25.0,113.5,67.7,92.9
34.7,92.6,70.9,91.4
21.6,10.1,24.2,26.2
41.6,94.2,80.0,101.1
44.0,91.4,81.8,98.9
26.2,11.1,31.1,33.3
31.3,50.7,51.0,61.4
20.6,76.7,50.7,68.4
36.0,59.8,58.3,68.0
30.3,100.7,92.9,111.4
26.8,56.8,50.9,65.3
25.2,26.9,32.4,34.8
36.4,117.4,83.2,109.0
30.4,36.6,44.4,51.1
24.5,88.9,61.3,80.2
37.2,25.7,44.7,52.5
34.1,46.2,52.6,62.8
41.5,58.6,65.6,80.0
22.9,31.1,31.6,37.8
39.6,59.5,61.3,73.5
36.8,27.3,47.6,54.5
22.9,71.5,52.5,66.8
37.4,83.0,70.9,89.2
31.0,16.9,38.9,44.1
43.6,105.8,83.8,107.5
23.5,30.4,32.5,36.8
36.1,34.8,50.2,56.9
29.5,82.7,60.2,78.2
43.9,61.6,66.8,79.6
28.2,64.9,56.1,69.7
44.1,24.1,54.1,59.5
42.5,98.6,80.9,100.9
26.8,77.9,56.5,72.7
40.1,24.9,51.3,54.6
44.9,51.1,65.8,75.8
26.3,99.1,63.5,82.3
30.9,72.5,56.0,71.8
33.0,22.0,45.5,49.5
27.4,51.0,45.3,54.9
20.4,36.7,36.1,46.4
25.5,66.9,55.3,68.7
27.0,102.8,68.5,90.4
31.1,58.0,53.1,64.4
24.3,57.7,44.5,56.3
41.8,109.6,82.8,106.6
37.6,73.4,67.7,82.6
22.1,72.3,53.9,68.8
36.3,38.8,51.0,60.4
36.3,76.8,66.0,81.4
43.9,73.4,74.6,87.9
20.1,53.7,40.2,49.3
26.2,119.0,74.3,101.4
43.2,107.0,86.1,109.9
43.3,92.5,79.5,99.9
38.0,69.1,65.6,79.5
39.1,60.8,67.0,77.4
22.3,30.3,35.6,41.5
32.8,43.6,52.5,61.3
25.8,95.1,62.0,80.5
24.5,59.9,50.7,60.8
40.3,107.0,84.4,104.1
23.4,26.3,30.9,37.7
31.7,65.9,59.2,71.1
43.5,81.2,74.9,92.5
24.6,66.9,48.3,62.0
44.4,107.8,87.8,111.3
44.9,118.9,93.5,118.8
33.9,22.7,43.3,47.7
24.3,24.3,33.8,39.1
27.9,24.3,37.0,42.0
30.6,84.9,69.5,85.9
27.7,51.0,45.8,58.2
27.0,90.7,65.0,83.3
44.3,54.6,66.2,77.5
23.8,79.0,53.7,68.4
38.3,94.7,76.1,96.4
20.0,70.3,45.3,59.5
34.9,69.3,61.5,75.4
42.9,19.7,50.7,53.6
27.2,55.2,46.2,57.9
24.6,70.0,53.7,65.3
36.3,60.8,58.7,72.7
37.8,112.6,89.3,106.3
37.2,109.7,78.9,101.5
28.0,100.4,72.5,90.8
26.3,51.3,42.9,54.7
43.9,88.9,80.3,98.0
43.1,53.5,63.0,76.3
31.4,35.6,45.0,53.2
41.2,47.7,61.5,73.7
31.3,17.8,39.5,43.4
30.6,46.5,47.8,59.4
23.9,60.7,45.5,59.2
30.7,115.1,77.9,101.3
33.4,44.5,52.3,61.8
20.6,109.3,63.7,85.5
31.1,35.2,46.1,56.5
39.5,31.0,51.0,57.5
37.0,67.1,62.2,76.5
35.9,84.0,69.5,87.7
42.7,14.9,49.7,51.1
20.5,34.3,34.8,43.9
33.9,60.1,59.0,70.0
39.7,46.4,56.7,64.7
33.5,88.4,72.1,90.0
28.1,66.2,53.9,66.0
23.4,27.6,34.2,42.4
42.2,108.4,82.9,105.6
31.8,42.2,48.3,52.3
42.0,90.4,79.2,98.4
34.6,95.8,74.5,95.3
36.9,115.9,86.4,109.8
40.1,64.8,67.1,78.6
36.5,77.7,68.1,84.2
30.0,46.8,47.8,57.0
32.8,84.6,65.4,81.8
40.1,61.0,66.4,77.4
29.3,58.1,54.5,66.8
29.7,104.1,69.2,92.6
22.4,15.5,30.0,33.9
42.9,107.0,87.0,106.7
22.3,103.7,61.5,84.5
36.2,65.7,63.6,78.4
30.3,63.9,53.8,69.5
30.1,49.8,45.2,54.7
37.0,119.4,84.4,109.4
21.7,22.2,31.1,36.6
34.8,74.9,64.6,79.5
39.3,85.0,79.0,97.1
40.7,112.8,86.6,110.1
24.3,95.8,62.9,81.7
42.4,80.8,75.6,91.4
36.4,22.8,44.7,51.4
42.0,51.1,64.3,73.4
32.1,25.3,43.0,46.4
33.6,106.9,77.0,99.9
43.0,92.5,78.7,98.2
42.5,93.3,76.7,94.6
31.2,81.7,62.9,79.4
26.9,65.8,53.7,66.3
29.8,26.5,39.5,44.2
29.7,46.3,48.8,62.2
27.2,25.1,36.7,41.6
26.7,89.7,63.5,80.9
41.5,27.6,50.6,59.7
21.7,87.2,57.0,76.6
36.9,86.1,70.1,89.4
24.3,60.5,45.5,57.2
28.6,24.9,38.2,45.3
21.5,44.6,42.5,52.8
26.7,45.2,41.9,51.9
39.2,87.0,74.3,89.9
42.1,22.5,52.7,57.3
25.5,101.2,70.6,94.0
31.6,93.7,68.1,88.2
31.8,30.5,42.7,48.7
41.8,89.1,75.1,93.8
39.1,83.5,74.8,91.8
32.8,92.3,68.0,86.4
36.8,30.8,48.3,54.8
41.2,27.3,48.4,56.7
20.2,36.0,36.4,45.8
30.1,50.2,52.5,61.7
42.7,97.3,83.3,105.5
38.5,91.2,71.8,92.4
33.6,111.8,79.5,103.8
33.2,16.4,36.5,40.9
28.7,11.3,33.3,34.3
33.0,86.9,68.2,85.8
36.4,40.7,53.3,63.0
30.5,46.7,50.2,58.1
37.9,70.1,65.9,79.1
41.5,21.3,46.1,51.4
23.9,80.7,57.2,72.9
31.3,45.8,49.8,60.6
30.2,79.6,60.2,76.0
37.2,101.7,74.7,96.8
26.2,28.8,40.9,47.1
36.0,112.4,83.4,106.1
41.9,68.4,70.7,84.6
30.5,111.5,73.7,96.2
42.8,32.9,50.9,58.3
44.8,76.5,77.0,91.4
22.7,54.4,45.2,56.2
25.8,95.2,63.1,84.3
43.8,76.6,76.7,90.8
44.0,64.4,71.4,84.0
22.4,110.4,67.0,90.9
20.4,51.5,41.0,48.7
24.0,34.2,37.8,47.8
44.9,76.9,77.0,94.6
24.5,78.6,54.2,68.6
32.6,58.3,56.7,65.7
41.2,63.5,64.8,78.3
20.5,115.6,69.4,91.7
35.1,90.6,72.4,92.8
26.9,22.2,34.4,39.8
41.6,33.3,55.1,62.2
27.1,117.3,72.3,96.3
37.2,89.9,76.1,97.1
36.9,110.7,84.4,108.4
25.5,43.4,44.3,54.2
20.9,91.6,60.6,81.4
30.2,88.5,66.0,83.0
27.2,42.4,45.7,56.4
40.2,70.6,70.9,85.1
40.0,79.0,71.6,88.7
31.4,62.9,56.7,69.7
35.2,101.0,77.4,95.6
35.1,101.6,77.0,99.7
40.7,103.6,80.6,99.8
30.6,98.4,65.6,85.2
26.9,63.7,52.0,64.7
26.6,52.0,43.2,51.6
33.4,101.5,72.0,91.9
31.2,63.9,55.0,69.0
31.0,37.1,44.7,52.1
22.3,65.8,50.2,63.5
38.0,25.6,50.3,54.1
25.3,86.1,60.8,78.8
24.9,47.0,45.0,54.2
30.3,38.7,47.1,52.6
25.7,115.2,66.8,91.2
34.6,95.5,72.8,91.0
29.3,96.6,64.3,86.3
31.2,78.6,63.7,79.5
33.4,102.3,70.2,95.9
25.1,93.5,62.1,83.3
23.9,103.7,88.5,106.8
42.0,115.7,86.1,111.5
30.8,31.1,45.2,48.4
30.3,113.8,76.8,102.1
20.9,54.2,43.3,53.4
32.4,68.1,61.1,75.4
33.9,23.5,42.5,46.5
34.0,69.4,62.0,75.7
37.7,77.2,68.6,84.5
24.4,119.7,72.3,97.6
26.3,117.3,71.9,96.6
40.3,116.3,84.3,109.0
43.7,48.3,62.3,70.1
23.4,119.0,70.2,98.8
32.4,127.2,89.6,106.2
25.4,103.7,68.5,90.8
21.5,33.8,32.7,39.5
28.1,65.6,54.1,66.6
23.6,116.3,72.4,96.8
37.7,114.2,85.2,109.5
33.3,85.2,69.9,89.5
23.6,97.8,61.5,85.3
20.2,29.4,33.6,41.8
40.2,89.4,73.8,90.2
24.4,78.0,55.0,70.8
35.2,20.1,42.8,47.6
28.4,22.4,36.3,40.5
34.6,21.9,42.7,47.3
27.9,89.7,62.8,78.5
22.2,25.6,30.4,37.4
25.6,61.5,51.9,61.8
24.7,49.3,44.0,52.1
30.7,70.6,59.3,72.6
36.5,87.7,71.9,90.1
26.6,85.3,60.8,76.3
20.3,66.7,47.2,59.6
33.0,118.5,90.0,111.1
35.1,53.8,59.5,70.3
44.1,104.8,87.5,110.0
34.7,46.4,53.3,61.2
31.8,38.5,46.3,54.4
34.3,91.8,70.8,89.9
43.2,49.6,63.9,73.0
40.7,103.2,85.0,106.3
28.1,46.1,43.8,50.9
25.9,87.2,62.1,81.0
26.6,15.0,34.8,37.1
32.6,52.4,50.6,61.5
38.6,47.8,57.3,68.7
32.6,99.8,70.4,92.2
21.7,116.4,69.1,93.0
38.1,60.7,61.7,72.8
40.1,100.7,80.2,103.4
27.2,87.0,61.2,77.5
36.6,116.4,84.6,109.9
30.7,99.2,70.8,89.2
42.2,18.5,50.1,55.3
41.1,88.5,76.8,96.9
33.1,68.9,61.8,73.3
37.3,114.4,85.5,103.8
42.1,37.6,60.5,68.7
32.4,111.4,74.5,99.2
27.8,111.9,69.1,93.5
38.8,97.9,74.4,93.8
25.5,118.0,68.5,93.4
29.7,98.7,70.5,93.6
41.6,11.1,47.2,47.8
38.1,41.7,57.2,66.2
30.1,13.4,33.3,38.1
25.4,20.4,35.0,37.6
28.9,34.1,42.6,47.7
27.1,65.4,53.6,65.4
24.4,103.2,66.9,89.1
38.6,104.8,79.0,99.2
26.3,77.8,62.6,78.2
31.4,112.1,78.9,104.2
29.6,65.0,54.6,68.3
44.6,107.8,85.5,107.2
29.8,59.9,53.6,66.4
22.0,40.5,38.6,46.9
22.2,110.8,68.7,92.4
34.8,52.7,53.5,67.2
35.0,65.4,61.7,76.0
30.5,46.2,45.9,58.9
30.8,82.9,64.8,82.8
21.3,119.5,68.9,92.9
32.9,12.8,41.9,47.6
32.6,109.0,73.1,96.1
23.7,10.4,30.7,31.0
22.6,50.1,39.2,53.6
23.1,28.5,31.9,37.0
22.5,93.3,56.5,75.3
35.2,15.6,42.0,44.4
24.9,70.9,50.9,66.3
26.3,42.4,40.6,51.1
24.3,24.7,34.6,35.8
43.9,94.9,82.8,104.0
41.4,33.9,55.0,61.3
25.8,34.6,39.3,46.0
28.2,40.3,48.0,58.6
25.2,74.5,55.4,71.3
32.3,82.6,66.9,84.8
20.5,11.9,25.6,28.0
36.8,36.6,49.2,58.3
33.1,57.4,57.1,71.5
42.5,46.5,59.8,65.9
24.1,107.3,66.8,91.0
40.1,96.6,79.4,101.9
39.8,78.8,67.5,85.2
23.2,47.2,38.8,48.0
30.0,87.1,66.6,83.0
24.3,102.8,64.0,89.3
26.4,75.4,55.3,69.9
26.6,96.3,65.4,87.9
33.9,92.4,70.1,90.2
30.3,72.9,60.3,78.6
43.7,44.3,61.3,70.2
23.2,92.0,60.4,77.2
44.3,32.7,56.0,63.1
25.8,95.7,64.5,82.3
39.3,98.5,80.9,105.4
28.5,100.4,67.5,89.7
23.6,62.0,50.2,64.2
41.4,31.2,53.8,61.5
27.7,21.0,37.6,40.8
36.5,91.8,73.4,92.5
34.2,107.5,77.1,99.8
31.8,81.6,65.1,85.1
32.4,25.9,45.2,48.6
38.3,112.8,83.9,106.5
22.2,118.8,70.7,95.0
36.7,57.7,59.0,70.2
42.4,75.4,75.7,89.0
21.4,95.5,60.9,76.8
23.5,91.0,60.1,76.4
37.9,116.5,84.3,110.4
30.9,22.6,41.9,46.5
30.1,73.9,58.4,75.3
23.4,86.1,54.3,71.9
32.7,107.9,76.0,98.5
23.2,106.2,68.0,92.5
31.9,117.6,82.1,108.8
39.1,66.3,65.4,80.8
26.5,101.4,67.1,88.7
32.0,57.0,55.9,68.5
44.8,56.5,66.9,79.3
37.2,37.9,53.3,60.9
41.0,100.0,80.9,101.3
30.4,118.4,79.8,106.1
39.2,38.2,55.9,61.9
21.0,16.2,29.1,34.6
23.1,99.7,62.5,83.1
25.1,78.2,60.2,74.3
30.0,115.6,77.2,100.6
41.1,37.7,56.7,63.3
28.7,17.8,34.3,37.3
36.4,64.2,61.8,74.4
37.7,19.4,45.7,48.8
34.7,38.8,48.6,56.4
28.9,23.9,37.9,42.9
34.4,34.7,48.0,56.4
28.6,115.7,90.4,105.6
22.1,114.9,64.5,89.5
44.8,40.6,60.8,69.4
23.2,58.8,46.0,59.2
21.8,108.8,65.3,88.2
42.0,84.5,77.8,94.4
27.5,78.0,62.8,77.4
36.3,87.6,72.7,91.2
28.2,101.2,66.2,89.6
29.8,106.5,71.7,93.8
26.6,80.7,60.0,75.8
28.6,107.9,72.7,94.9
30.3,68.9,59.8,73.2
38.0,40.5,54.0,61.5
32.8,106.8,74.8,95.1
43.6,69.6,74.9,88.8
21.0,109.7,65.0,88.4
32.6,14.4,36.3,37.9
34.6,53.7,59.0,68.7
43.0,114.3,85.7,108.6
21.2,37.5,29.2,35.7
34.3,113.6,81.3,103.6
41.3,114.9,89.1,112.8
26.0,107.0,69.7,90.1
41.9,72.0,68.1,83.3
20.5,81.2,52.8,68.8
38.3,105.7,80.0,100.9
43.3,95.3,80.4,101.1
36.4,79.3,71.0,86.4
31.0,118.0,76.1,100.4
21.1,85.4,55.9,75.7
43.0,117.3,92.3,115.3
31.8,16.3,39.0,44.7
20.7,25.3,33.3,37.9
37.2,59.7,62.2,72.9
32.0,52.3,53.8,63.9
23.1,105.4,86.5,104.6
25.4,27.7,37.7,45.2
21.6,117.4,67.8,93.7
34.4,44.7,49.6,59.4
35.6,57.2,60.3,74.0
32.6,40.2,51.1,56.4
40.4,73.7,70.4,86.2
41.5,16.4,47.0,51.0
35.4,26.5,42.9,49.2
20.3,92.0,57.3,74.2
37.4,30.5,46.9,52.0
30.4,35.9,41.8,49.4
34.1,97.2,73.0,95.1
36.2,20.3,42.8,50.1
28.8,58.1,52.7,63.8
42.9,106.4,87.8,110.8
23.3,48.1,41.4,52.9
36.8,86.9,68.1,90.6
20.1,19.9,26.4,32.4
43.1,107.7,84.6,106.2
22.8,110.0,64.4,92.0
22.4,21.5,30.3,36.0
28.3,119.0,73.6,97.7
29.3,42.7,46.1,58.0
25.4,19.3,33.5,36.2
34.6,10.6,37.2,38.6
31.1,54.9,53.9,66.4
20.9,79.3,49.8,66.7
28.0,46.5,44.4,54.4
40.3,102.0,80.8,102.4
37.2,88.8,74.1,94.3
38.1,48.5,59.3,65.8
37.5,90.8,77.0,96.2
27.8,117.9,91.3,113.6
22.5,20.2,30.3,33.5
26.8,43.7,42.2,50.5
40.8,61.0,62.7,71.8
44.5,64.8,70.9,83.2
32.3,69.6,58.7,75.4
20.2,43.1,39.9,50.0
23.5,83.4,53.9,71.5
28.1,81.0,61.4,76.2
34.5,73.6,61.9,78.8
21.9,22.5,29.2,36.1
43.6,62.5,69.6,84.2
29.1,49.2,47.4,56.5
42.8,64.0,67.4,79.6
39.5,111.4,82.5,108.5
38.9,62.9,67.6,78.6
35.2,11.5,38.5,41.8
35.7,58.3,59.1,68.6
36.0,100.3,75.7,96.3
35.7,95.8,74.5,95.4
33.8,66.5,59.2,73.2
44.7,37.5,59.2,67.9
38.3,61.2,63.6,74.5
39.4,72.0,66.5,80.6
41.8,120.0,92.0,117.7
25.4,80.9,60.1,77.9
22.1,86.4,57.9,76.2
32.1,64.1,57.8,72.7
32.9,49.0,46.5,54.9
40.7,99.4,81.3,101.4
31.1,64.4,56.1,72.4
34.3,119.4,81.5,108.6
33.2,60.3,53.5,67.5
21.0,17.5,28.9,32.3
35.4,85.1,66.5,86.2
40.7,15.1,47.0,50.8
23.9,37.6,40.8,46.2
34.9,48.9,53.5,65.3
34.8,91.3,73.8,91.4
24.1,64.4,48.4,63.2
23.1,13.2,29.5,29.8
44.5,77.9,73.0,92.0
29.8,55.3,54.0,65.0
25.7,111.4,72.0,93.6
24.3,65.0,51.2,63.7
36.7,88.0,71.1,89.1
35.2,34.1,46.1,53.5
36.1,93.7,72.8,94.5
22.2,89.3,60.1,78.8
42.3,109.4,86.4,106.1
29.7,13.7,32.1,33.5
27.8,59.2,49.3,66.1
31.6,84.7,67.9,85.7
29.8,20.5,38.9,44.5
41.6,109.3,94.7,112.3
43.2,113.6,85.2,107.9
27.6,58.0,49.5,61.1
41.6,118.4,85.3,110.7
39.5,16.3,45.7,48.5
43.3,89.0,83.8,104.8
26.1,73.9,52.5,67.4
34.4,65.1,60.1,72.2
26.9,116.8,76.2,101.7
40.6,24.3,51.8,58.1
20.1,108.6,63.3,86.1
34.1,86.0,68.2,85.4
28.5,38.5,41.6,47.0
28.1,109.2,71.2,96.0
36.1,57.2,59.5,72.8
41.3,99.6,83.3,103.4
35.2,52.8,55.1,66.4
41.3,103.6,82.4,103.8
26.6,80.0,56.7,76.2
33.0,25.5,43.6,47.4
31.3,81.5,65.4,81.4
20.3,31.0,34.0,39.3
33.9,55.3,53.7,66.0
36.5,28.7,48.3,54.4
34.8,12.4,38.4,41.5
38.4,33.3,53.8,59.2
34.3,69.0,61.6,78.3
21.7,63.0,43.8,56.7
22.9,65.2,48.5,64.0
34.9,37.2,50.7,63.2
26.9,85.4,61.5,78.1
22.0,87.5,56.0,74.9
30.7,49.4,49.3,59.6
33.9,106.9,74.7,100.4
28.2,80.8,59.8,76.4
38.0,88.4,71.7,90.8
36.1,40.5,54.2,62.9
28.3,10.1,30.5,32.7
38.9,110.4,91.3,115.1
36.2,100.5,76.5,97.7
35.9,23.6,47.2,52.7
33.8,51.2,56.5,67.3
20.3,82.7,54.8,71.1
37.4,81.7,70.8,87.5
29.4,104.6,69.2,92.2
43.6,25.4,51.6,58.0
40.4,57.3,61.7,75.7
34.7,20.7,44.5,51.5
26.3,52.9,47.6,57.9
25.1,11.7,31.5,34.0
28.5,108.8,74.0,96.4
31.9,68.0,57.7,70.4
27.4,103.5,68.9,91.4
32.9,119.9,90.2,110.6
24.1,35.0,37.5,43.3
44.4,38.5,58.8,66.4
22.7,52.5,46.1,56.2
43.3,98.3,82.7,101.1
42.8,52.5,63.9,74.8
33.1,32.5,44.5,49.8
38.1,17.1,46.3,50.0
30.9,123.5,89.0,110.0
35.8,93.6,74.1,94.3
28.5,58.9,53.1,66.0
27.5,89.9,62.7,83.9
34.5,85.1,69.1,85.7
32.5,24.9,42.8,46.8
34.5,25.7,44.7,51.1
27.2,93.1,64.4,83.8
29.2,89.3,65.0,85.5
22.1,51.6,43.0,54.6
21.3,18.5,28.8,35.6
26.3,11.3,28.7,31.1
21.9,41.7,38.2,44.8
22.6,11.0,27.5,30.3
40.3,35.3,54.6,61.9
21.0,56.1,45.3,57.7
36.5,23.4,47.1,52.8
26.8,21.5,33.7,37.5
41.8,108.6,84.9,106.2
32.1,74.4,61.3,76.7
27.6,112.8,72.7,92.9
32.9,48.0,52.2,62.4
29.5,84.5,64.6,81.6
34.1,32.5,47.5,55.6
22.9,78.0,56.5,69.7
44.9,24.3,55.1,60.2
30.6,10.2,33.1,37.7
28.7,112.5,72.8,97.5
37.8,71.0,67.4,83.6
29.1,112.0,70.7,95.0
40.8,46.7,56.8,64.4
31.4,46.1,49.8,59.7
38.0,54.1,61.5,73.3
22.7,87.7,60.4,76.9
41.2,72.2,69.6,84.6
38.4,111.8,85.2,104.1
25.3,12.8,30.6,32.7
23.6,87.9,55.7,73.8
27.9,46.3,46.4,58.3
44.4,29.8,55.1,60.6
26.4,66.1,54.7,68.0
31.4,65.6,57.6,71.2
20.8,25.1,28.2,32.9
29.9,32.2,39.8,48.0
34.3,54.9,56.2,64.7
43.8,55.0,61.0,74.7
32.9,44.9,49.9,59.4
40.5,26.3,51.5,58.9
33.7,10.5,35.8,34.0
21.0,116.7,69.7,90.4
27.9,113.8,75.8,99.0
34.4,63.2,57.6,71.9
43.8,119.5,91.0,115.3
41.5,84.1,77.1,95.4
25.7,17.6,32.7,37.9
25.5,22.9,31.9,38.0
25.0,110.8,69.1,92.5
43.1,79.3,73.1,90.0
41.3,102.8,84.6,105.1
39.4,108.8,84.1,106.8
29.8,59.3,52.9,63.9
32.6,15.3,39.0,41.0
31.6,30.7,41.3,48.8
26.3,17.3,31.8,34.9
32.6,30.8,48.0,53.1
20.8,55.2,42.9,55.2
23.3,23.0,34.4,39.6
42.2,28.3,54.0,59.5
38.8,59.0,65.0,76.9
30.6,110.4,91.4,116.2
32.9,61.4,57.1,71.5
29.2,57.2,55.4,67.4
38.5,80.9,72.8,87.8
39.6,113.1,87.5,110.6
39.1,21.9,47.8,51.8
38.1,20.9,45.4,48.3
25.1,103.8,64.6,87.3
28.4,65.7,52.5,67.4
31.7,94.3,71.1,91.8
28.3,33.7,42.8,48.3
38.9,101.2,79.2,100.7
28.2,111.6,73.9,97.2
23.5,79.9,55.7,72.9
30.0,21.6,40.6,45.1
44.5,108.5,89.8,112.4
25.6,97.2,62.4,82.8
35.3,92.6,72.9,93.9
30.8,14.0,33.1,35.1
21.8,97.9,61.2,81.5
32.2,25.2,43.5,50.3
37.6,34.5,48.7,55.0
32.8,73.5,61.4,75.8
41.8,39.1,57.5,66.8
27.2,82.7,60.8,76.0
22.2,76.9,52.4,69.5
43.4,21.9,49.8,53.9
29.5,82.2,62.2,80.1
34.4,111.6,75.8,97.7
39.8,27.7,50.4,58.1
28.1,75.7,57.5,71.7
37.9,47.6,56.7,67.8
23.4,60.6,46.5,57.6
27.3,41.6,40.9,52.6
23.6,49.0,42.5,52.7
40.3,13.2,47.4,52.9
25.6,118.0,75.3,98.6
37.9,78.7,74.3,89.7
43.6,65.1,73.0,88.1
33.2,52.2,51.7,60.7
33.5,69.3,60.4,74.0
31.5,51.8,52.2,63.8
28.1,49.6,47.8,56.7
31.9,61.0,56.4,70.0
35.1,40.4,56.0,64.3
44.6,29.8,54.4,58.6
43.4,71.2,70.5,87.1
41.6,102.7,85.9,105.3
42.2,26.8,51.7,58.6
31.7,13.6,37.9,40.9
36.4,37.1,53.4,60.3
42.4,117.8,90.5,113.4
29.8,101.2,70.7,92.4
44.0,75.5,76.1,90.5
30.4,112.2,73.5,99.1
35.0,59.0,57.6,72.0
37.7,118.2,86.1,113.3
43.8,42.6,56.7,66.4
26.1,36.4,43.5,50.3
38.7,80.2,71.3,87.7
33.0,51.6,54.0,64.2
26.7,78.9,55.0,72.3
39.4,43.5,54.3,64.3
33.8,78.0,64.2,82.5
36.5,40.3,54.3,62.6
28.1,15.6,30.2,31.8
32.0,110.3,77.7,100.1
35.4,107.2,77.6,102.5
30.1,116.8,76.4,98.6
25.0,88.8,61.0,80.7
44.0,85.1,78.6,95.9
32.8,120.9,92.7,115.2
38.3,23.9,49.1,54.6
30.3,30.8,38.0,47.2
28.9,41.8,44.7,54.1
30.2,107.9,73.7,95.9
30.2,29.0,41.2,45.4
33.6,111.5,74.6,98.2
33.6,67.5,62.1,74.1
32.4,88.7,65.4,83.8
23.4,22.1,32.1,36.7
32.4,39.6,48.5,53.3
24.2,115.4,70.4,96.8
23.2,39.3,41.2,47.4
43.3,42.6,60.3,68.9
35.1,31.7,48.7,56.1
36.5,24.2,46.1,53.1
30.0,35.7,45.5,51.7
42.7,80.7,77.8,90.7
35.9,60.1,60.3,74.5
39.2,120.0,89.8,113.3
29.2,23.5,41.5,46.7
44.0,98.2,86.0,107.0
40.5,96.3,78.2,93.7
41.3,12.4,48.4,48.3
24.3,52.2,45.7,55.9
26.8,17.6,36.0,35.6
27.1,97.1,67.1,85.4
26.8,91.1,63.8,83.0
41.4,109.2,85.9,108.7
20.8,36.0,35.7,43.7
21.9,60.2,46.6,59.8
26.8,114.8,85.4,103.7
25.0,50.8,44.8,53.6
25.8,67.4,56.3,71.3
39.9,15.9,47.3,52.8
34.1,88.6,68.4,85.7
20.1,69.8,47.5,62.6
30.7,101.2,73.3,95.6
30.2,39.9,44.7,53.6
22.8,109.4,63.6,86.5
36.9,119.9,82.0,106.5
37.6,111.1,78.5,105.2
38.0,95.6,73.7,94.1
38.2,99.4,75.6,97.3
20.0,73.1,52.0,67.6
43.8,30.9,56.1,61.4
40.4,84.5,73.4,91.3
42.6,100.3,93.1,117.1
20.4,118.4,67.5,91.8
43.3,69.5,67.7,83.1
40.2,39.9,55.4,62.5
40.9,85.2,79.1,94.8
22.3,117.7,70.8,96.1
38.5,29.5,49.8,55.3
44.0,107.2,94.2,113.7
37.0,69.6,63.8,75.6
34.3,28.7,44.2,51.8
43.6,12.4,52.0,55.1
31.1,47.1,47.6,58.8
35.0,103.8,87.8,109.4
31.9,14.8,38.4,39.2
43.3,57.2,64.3,76.9
21.9,93.8,60.7,79.4
32.5,114.9,77.9,100.6
37.2,118.4,85.9,111.3
39.8,56.4,63.5,77.8
34.6,114.5,79.9,106.2
42.7,13.9,51.7,55.2
43.5,92.1,79.0,98.5
21.6,80.7,56.6,72.9
30.1,37.4,47.4,53.7
20.6,65.8,50.5,63.5
28.2,24.3,38.3,44.7
33.4,105.9,74.2,99.3
42.8,49.4,66.7,75.4
41.2,78.9,72.0,85.7
23.2,27.5,32.5,37.7
22.3,32.7,35.0,43.3
34.7,119.1,80.4,108.7
33.3,92.8,71.5,92.8
26.7,115.8,71.8,98.1
42.5,42.5,58.9,66.6
43.2,28.1,56.4,60.8
30.1,65.3,57.4,69.1
42.3,64.4,68.1,80.6
29.6,29.2,41.6,49.1
38.4,90.7,74.7,96.2
31.9,49.8,51.0,62.0
23.1,117.7,95.0,114.6
43.2,46.5,62.8,70.9
31.4,72.0,59.9,74.9
38.4,89.9,75.2,94.3
29.2,63.0,52.7,63.9
20.5,67.8,46.4,62.1
22.5,25.3,31.2,36.0
32.4,110.6,75.5,100.2
37.2,112.2,84.7,108.0
28.4,85.2,63.9,82.1
37.4,11.9,40.0,41.7
37.5,69.1,66.0,79.9
37.6,79.2,68.5,86.2
32.3,119.4,78.7,103.7
42.9,119.6,87.7,111.5
32.2,104.3,75.9,97.8
31.3,17.0,35.3,39.8
25.0,114.9,70.8,97.0
27.7,77.4,56.8,74.9
21.1,98.1,61.8,82.2
35.8,54.8,57.1,67.8
26.2,45.2,44.0,53.2
27.6,61.0,51.8,63.8
39.3,26.2,50.3,56.5
28.2,49.3,47.9,59.8
26.1,104.3,67.7,91.5
24.2,14.2,28.9,31.3
39.4,26.6,46.9,52.0
23.2,23.8,30.5,35.1
31.3,54.3,54.5,62.9
32.7,119.7,79.9,103.3
37.2,105.4,85.1,109.2
35.8,26.0,43.4,49.7
40.3,110.7,81.1,105.4
21.1,107.0,62.5,84.0
27.4,13.5,34.6,36.5
27.0,92.7,63.0,82.1
23.7,82.1,57.3,73.9
27.2,94.5,63.8,84.8
27.7,64.4,54.8,66.2
33.0,119.1,80.0,103.3
36.6,14.8,40.1,43.0
29.5,35.8,43.3,48.8
38.0,53.6,63.1,71.1
28.4,59.5,55.8,65.7
27.3,111.4,72.8,95.7
33.5,71.6,61.9,77.9
20.6,15.0,27.2,31.2
22.0,54.9,44.6,58.4
30.4,55.8,52.7,64.6
43.6,116.2,90.9,115.6
38.0,75.9,68.8,84.3
22.2,79.9,53.5,70.1
41.2,88.5,74.2,96.1
38.3,94.7,75.3,95.6
35.3,79.9,68.8,85.9
40.5,36.1,54.9,60.7
30.1,106.1,73.2,96.0
